%GUI Data Logging
%Number of channels = 8
%Sample rate = 250Hz
%Board = MiniKit:2.0.0
Timestamp,ExG Channel 0,ExG Channel 1,ExG Channel 2,ExG Channel 3,ExG Channel 4,ExG Channel 5,ExG Channel 6,ExG Channel 7
1700061769675.0,14322.302341461182,0,0,0,0,0,0,0
1700061769679.0,14266.462326049805,0,0,0,0,0,0,0
1700061769683.0,14336.59315109253,0,0,0,0,0,0,0
1700061769687.0,14303.77721786499,0,0,0,0,0,0,0
1700061769691.0,14284.722805023193,0,0,0,0,0,0,0
1700061769695.0,14304.571151733398,0,0,0,0,0,0,0
1700061769699.0,14290.544986724854,0,0,0,0,0,0,0
1700061769703.0,14206.387996673584,0,0,0,0,0,0,0
1700061769707.0,14322.037696838379,0,0,0,0,0,0,0
1700061769711.0,14238.145351409912,0,0,0,0,0,0,0
1700061769715.0,14208.505153656006,0,0,0,0,0,0,0
1700061769719.0,14331.035614013672,0,0,0,0,0,0,0
1700061769723.0,14294.514656066895,0,0,0,0,0,0,0
1700061769727.0,14236.822128295898,0,0,0,0,0,0,0
1700061769731.0,14290.544986724854,0,0,0,0,0,0,0
1700061769735.0,14316.744804382324,0,0,0,0,0,0,0
1700061769739.0,14326.272010803223,0,0,0,0,0,0,0
1700061769743.0,14269.90270614624,0,0,0,0,0,0,0
1700061769747.0,14254.024028778076,0,0,0,0,0,0,0
1700061769751.0,14315.686225891113,0,0,0,0,0,0,0
1700061769755.0,14309.334754943848,0,0,0,0,0,0,0
1700061769759.0,14239.997863769531,0,0,0,0,0,0,0
1700061769763.0,14368.085861206055,0,0,0,0,0,0,0
1700061769767.0,14288.692474365234,0,0,0,0,0,0,0
1700061769771.0,14312.51049041748,0,0,0,0,0,0,0
1700061769775.0,14268.579483032227,0,0,0,0,0,0,0
1700061769779.0,14364.380836486816,0,0,0,0,0,0,0
1700061769783.0,14326.00736618042,0,0,0,0,0,0,0
1700061769787.0,14311.45191192627,0,0,0,0,0,0,0
1700061769791.0,14236.292839050293,0,0,0,0,0,0,0
1700061769795.0,14356.176853179932,0,0,0,0,0,0,0
1700061769799.0,14317.009449005127,0,0,0,0,0,0,0
1700061769803.0,14354.324340820312,0,0,0,0,0,0,0
1700061769807.0,14327.330589294434,0,0,0,0,0,0,0
1700061769811.0,14255.34725189209,0,0,0,0,0,0,0
1700061769815.0,14347.708225250244,0,0,0,0,0,0,0
1700061769819.0,14358.294010162354,0,0,0,0,0,0,0
1700061769803,14291.603565216064,0,0,0,0,0,0,0
1700061769807.0,14280.753135681152,0,0,0,0,0,0,0
1700061769811.0,14274.930953979492,0,0,0,0,0,0,0
1700061769815.0,14284.45816040039,0,0,0,0,0,0,0
1700061769819.0,14281.54706954956,0,0,0,0,0,0,0
1700061769823.0,14282.605648040771,0,0,0,0,0,0,0
1700061769827.0,14290.809631347656,0,0,0,0,0,0,0
1700061769831.0,14287.36925125122,0,0,0,0,0,0,0
1700061769835.0,14279.694557189941,0,0,0,0,0,0,0
1700061769839.0,14308.011531829834,0,0,0,0,0,0,0
1700061769843.0,14269.638061523438,0,0,0,0,0,0,0
1700061769847.0,14320.449829101562,0,0,0,0,0,0,0
1700061769851.0,14286.839962005615,0,0,0,0,0,0,0
1700061769855.0,14291.338920593262,0,0,0,0,0,0,0
1700061769859.0,14313.039779663086,0,0,0,0,0,0,0
1700061769863.0,14295.0439453125,0,0,0,0,0,0,0
1700061769867.0,14341.621398925781,0,0,0,0,0,0,0
1700061769871.0,14271.225929260254,0,0,0,0,0,0,0
1700061769875.0,14360.675811767578,0,0,0,0,0,0,0
1700061769879.0,14267.785549163818,0,0,0,0,0,0,0
1700061769883.0,14322.831630706787,0,0,0,0,0,0,0
1700061769887.0,14315.686225891113,0,0,0,0,0,0,0
1700061769891.0,14314.627647399902,0,0,0,0,0,0,0
1700061769895.0,14287.898540496826,0,0,0,0,0,0,0
1700061769899.0,14317.009449005127,0,0,0,0,0,0,0
1700061769903.0,14376.819133758545,0,0,0,0,0,0,0
1700061769907.0,14359.352588653564,0,0,0,0,0,0,0
1700061769911.0,14324.684143066406,0,0,0,0,0,0,0
1700061769915.0,14277.048110961914,0,0,0,0,0,0,0
1700061769919.0,14364.116191864014,0,0,0,0,0,0,0
1700061769923.0,14295.573234558105,0,0,0,0,0,0,0
1700061769927.0,14413.07544708252,0,0,0,0,0,0,0
1700061769931.0,14209.82837677002,0,0,0,0,0,0,0
1700061769935.0,14241.585731506348,0,0,0,0,0,0,0
1700061769939.0,14244.76146697998,0,0,0,0,0,0,0
1700061769943.0,14246.6139793396,0,0,0,0,0,0,0
1700061769947.0,14255.876541137695,0,0,0,0,0,0,0
1700061769951.0,14335.534572601318,0,0,0,0,0,0,0
1700061769955.0,14328.653812408447,0,0,0,0,0,0,0
1700061769959.0,14293.720722198486,0,0,0,0,0,0,0
1700061769963.0,14296.102523803711,0,0,0,0,0,0,0
1700061769967.0,14335.269927978516,0,0,0,0,0,0,0
1700061769971.0,14359.88187789917,0,0,0,0,0,0,0
1700061769975.0,14253.49473953247,0,0,0,0,0,0,0
1700061769979.0,14265.139102935791,0,0,0,0,0,0,0
1700061769983.0,14333.152770996094,0,0,0,0,0,0,0
1700061769987.0,14370.203018188477,0,0,0,0,0,0,0
1700061769991.0,14233.911037445068,0,0,0,0,0,0,0
1700061769995.0,14333.946704864502,0,0,0,0,0,0,0
1700061769999.0,14337.122440338135,0,0,0,0,0,0,0
1700061769984,14209.563732147217,0,0,0,0,0,0,0
1700061769988.0,14327.595233917236,0,0,0,0,0,0,0
1700061769992.0,14314.627647399902,0,0,0,0,0,0,0
1700061769996.0,14365.439414978027,0,0,0,0,0,0,0
1700061770000.0,14337.65172958374,0,0,0,0,0,0,0
1700061770004.0,14294.514656066895,0,0,0,0,0,0,0
1700061770008.0,14305.894374847412,0,0,0,0,0,0,0
1700061770012.0,14380.524158477783,0,0,0,0,0,0,0
1700061770016.0,14343.209266662598,0,0,0,0,0,0,0
1700061770020.0,14298.484325408936,0,0,0,0,0,0,0
1700061770024.0,14268.84412765503,0,0,0,0,0,0,0
1700061770028.0,14285.252094268799,0,0,0,0,0,0,0
1700061770032.0,14353.795051574707,0,0,0,0,0,0,0
1700061770036.0,14327.595233917236,0,0,0,0,0,0,0
1700061770040.0,14427.63090133667,0,0,0,0,0,0,0
1700061770044.0,14168.808460235596,0,0,0,0,0,0,0
1700061770048.0,14322.566986083984,0,0,0,0,0,0,0
1700061770052.0,14333.152770996094,0,0,0,0,0,0,0
1700061770056.0,14290.015697479248,0,0,0,0,0,0,0
1700061770060.0,14269.373416900635,0,0,0,0,0,0,0
1700061770064.0,14311.716556549072,0,0,0,0,0,0,0
1700061770068.0,14291.338920593262,0,0,0,0,0,0,0
1700061770072.0,14325.213432312012,0,0,0,0,0,0,0
1700061770076.0,14263.02194595337,0,0,0,0,0,0,0
1700061770080.0,14278.63597869873,0,0,0,0,0,0,0
1700061770084.0,14297.425746917725,0,0,0,0,0,0,0
1700061770088.0,14304.041862487793,0,0,0,0,0,0,0
1700061770092.0,14255.34725189209,0,0,0,0,0,0,0
1700061770096.0,14301.660060882568,0,0,0,0,0,0,0
1700061770100.0,14206.91728591919,0,0,0,0,0,0,0
1700061770104.0,14326.536655426025,0,0,0,0,0,0,0
1700061770108.0,14253.759384155273,0,0,0,0,0,0,0
1700061770112.0,14297.690391540527,0,0,0,0,0,0,0
1700061770116.0,14233.381748199463,0,0,0,0,0,0,0
1700061770120.0,14234.704971313477,0,0,0,0,0,0,0
1700061770124.0,14223.060607910156,0,0,0,0,0,0,0
1700061770128.0,14197.654724121094,0,0,0,0,0,0,0
1700061770132.0,14114.820957183838,0,0,0,0,0,0,0
1700061770136.0,14283.928871154785,0,0,0,0,0,0,0
1700061770140.0,14110.321998596191,0,0,0,0,0,0,0
1700061770144.0,14006.845951080322,0,0,0,0,0,0,0
1700061770148.0,14279.165267944336,0,0,0,0,0,0,0
1700061770152.0,13966.88461303711,0,0,0,0,0,0,0
1700061770156.0,14363.851547241211,0,0,0,0,0,0,0
1700061770160.0,14110.321998596191,0,0,0,0,0,0,0
1700061770164.0,14391.109943389893,0,0,0,0,0,0,0
1700061770168.0,14399.313926696777,0,0,0,0,0,0,0
1700061770172.0,13642.430305480957,0,0,0,0,0,0,0
1700061770176.0,14255.876541137695,0,0,0,0,0,0,0
1700061770180.0,14418.103694915771,0,0,0,0,0,0,0
1700061770222,13896.489143371582,0,0,0,0,0,0,0
1700061770226.0,14288.163185119629,0,0,0,0,0,0,0
1700061770230.0,13885.109424591064,0,0,0,0,0,0,0
1700061770234.0,13304.214477539062,0,0,0,0,0,0,0
1700061770238.0,13783.485889434814,0,0,0,0,0,0,0
1700061770242.0,14445.891380310059,0,0,0,0,0,0,0
1700061770246.0,13981.44006729126,0,0,0,0,0,0,0
1700061770250.0,14177.277088165283,0,0,0,0,0,0,0
1700061770254.0,14600.443840026855,0,0,0,0,0,0,0
1700061770258.0,14219.355583190918,0,0,0,0,0,0,0
1700061770262.0,13738.760948181152,0,0,0,0,0,0,0
1700061770266.0,14380.524158477783,0,0,0,0,0,0,0
1700061770270.0,14356.441497802734,0,0,0,0,0,0,0
1700061770274.0,14686.717987060547,0,0,0,0,0,0,0
1700061770278.0,14649.667739868164,0,0,0,0,0,0,0
1700061770282.0,13809.685707092285,0,0,0,0,0,0,0
1700061770286.0,14321.773052215576,0,0,0,0,0,0,0
1700061770290.0,13679.48055267334,0,0,0,0,0,0,0
1700061770294.0,14043.3669090271,0,0,0,0,0,0,0
1700061770298.0,14611.294269561768,0,0,0,0,0,0,0
1700061770302.0,13964.767456054688,0,0,0,0,0,0,0
1700061770306.0,14500.672817230225,0,0,0,0,0,0,0
1700061770310.0,14346.649646759033,0,0,0,0,0,0,0
1700061770314.0,14573.185443878174,0,0,0,0,0,0,0
1700061770318.0,13981.969356536865,0,0,0,0,0,0,0
1700061770322.0,14539.046287536621,0,0,0,0,0,0,0
1700061770326.0,14343.209266662598,0,0,0,0,0,0,0
1700061770330.0,14385.287761688232,0,0,0,0,0,0,0
1700061770334.0,14237.616062164307,0,0,0,0,0,0,0
1700061770338.0,14184.951782226562,0,0,0,0,0,0,0
1700061770342.0,14275.989532470703,0,0,0,0,0,0,0
1700061770346.0,14229.412078857422,0,0,0,0,0,0,0
1700061770350.0,14156.63480758667,0,0,0,0,0,0,0
1700061770354.0,14387.93420791626,0,0,0,0,0,0,0
1700061770358.0,14252.700805664062,0,0,0,0,0,0,0
1700061770362.0,14271.490573883057,0,0,0,0,0,0,0
1700061770366.0,14210.88695526123,0,0,0,0,0,0,0
1700061770370.0,14255.611896514893,0,0,0,0,0,0,0
1700061770374.0,14241.056442260742,0,0,0,0,0,0,0
1700061770378.0,14222.795963287354,0,0,0,0,0,0,0
1700061770382.0,14253.759384155273,0,0,0,0,0,0,0
1700061770386.0,14259.052276611328,0,0,0,0,0,0,0
1700061770390.0,14206.123352050781,0,0,0,0,0,0,0
1700061770394.0,14185.481071472168,0,0,0,0,0,0,0
1700061770398.0,14181.246757507324,0,0,0,0,0,0,0
1700061770402.0,14229.941368103027,0,0,0,0,0,0,0
1700061770406.0,14174.10135269165,0,0,0,0,0,0,0
1700061770410.0,14175.424575805664,0,0,0,0,0,0,0
1700061770414.0,14171.719551086426,0,0,0,0,0,0,0
1700061770418.0,14194.743633270264,0,0,0,0,0,0,0
1700061770402,14189.980030059814,0,0,0,0,0,0,0
1700061770406.0,14170.396327972412,0,0,0,0,0,0,0
1700061770410.0,14125.67138671875,0,0,0,0,0,0,0
1700061770414.0,14164.044857025146,0,0,0,0,0,0,0
1700061770418.0,14175.159931182861,0,0,0,0,0,0,0
1700061770422.0,14114.02702331543,0,0,0,0,0,0,0
1700061770426.0,14125.936031341553,0,0,0,0,0,0,0
1700061770430.0,14112.703800201416,0,0,0,0,0,0,0
1700061770434.0,14216.179847717285,0,0,0,0,0,0,0
1700061770438.0,14107.675552368164,0,0,0,0,0,0,0
1700061770442.0,14059.77487564087,0,0,0,0,0,0,0
1700061770446.0,14091.002941131592,0,0,0,0,0,0,0
1700061770450.0,14127.788543701172,0,0,0,0,0,0,0
1700061770454.0,14121.701717376709,0,0,0,0,0,0,0
1700061770458.0,14188.6568069458,0,0,0,0,0,0,0
1700061770462.0,14139.432907104492,0,0,0,0,0,0,0
1700061770466.0,14218.297004699707,0,0,0,0,0,0,0
1700061770470.0,14131.49356842041,0,0,0,0,0,0,0
1700061770474.0,14205.594062805176,0,0,0,0,0,0,0
1700061770478.0,14102.38265991211,0,0,0,0,0,0,0
1700061770482.0,14091.002941131592,0,0,0,0,0,0,0
1700061770486.0,14239.997863769531,0,0,0,0,0,0,0
1700061770490.0,14099.47156906128,0,0,0,0,0,0,0
1700061770494.0,14213.79804611206,0,0,0,0,0,0,0
1700061770498.0,14094.972610473633,0,0,0,0,0,0,0
1700061770502.0,14110.057353973389,0,0,0,0,0,0,0
1700061770506.0,14162.721633911133,0,0,0,0,0,0,0
1700061770510.0,14032.516479492188,0,0,0,0,0,0,0
1700061770514.0,14175.95386505127,0,0,0,0,0,0,0
1700061770518.0,14173.836708068848,0,0,0,0,0,0,0
1700061770522.0,14042.572975158691,0,0,0,0,0,0,0
1700061770526.0,14214.327335357666,0,0,0,0,0,0,0
1700061770530.0,14293.720722198486,0,0,0,0,0,0,0
1700061770534.0,14258.522987365723,0,0,0,0,0,0,0
1700061770538.0,14269.108772277832,0,0,0,0,0,0,0
1700061770542.0,13812.596797943115,0,0,0,0,0,0,0
1700061770546.0,14435.834884643555,0,0,0,0,0,0,0
1700061770550.0,13584.473133087158,0,0,0,0,0,0,0
1700061770554.0,14453.301429748535,0,0,0,0,0,0,0
1700061770558.0,14337.122440338135,0,0,0,0,0,0,0
1700061770562.0,13845.412731170654,0,0,0,0,0,0,0
1700061770566.0,14474.208354949951,0,0,0,0,0,0,0
1700061770570.0,14652.314186096191,0,0,0,0,0,0,0
1700061770574.0,13517.518043518066,0,0,0,0,0,0,0
1700061770578.0,14402.754306793213,0,0,0,0,0,0,0
1700061770582.0,14087.03327178955,0,0,0,0,0,0,0
1700061770586.0,14504.642486572266,0,0,0,0,0,0,0
1700061770590.0,14631.407260894775,0,0,0,0,0,0,0
1700061770594.0,14306.952953338623,0,0,0,0,0,0,0
1700061770598.0,13858.115673065186,0,0,0,0,0,0,0
1700061770645,13874.523639678955,0,0,0,0,0,0,0
1700061770649.0,14427.101612091064,0,0,0,0,0,0,0
1700061770653.0,14531.900882720947,0,0,0,0,0,0,0
1700061770657.0,14164.838790893555,0,0,0,0,0,0,0
1700061770661.0,14127.259254455566,0,0,0,0,0,0,0
1700061770665.0,14383.964538574219,0,0,0,0,0,0,0
1700061770669.0,14629.02545928955,0,0,0,0,0,0,0
1700061770673.0,14236.822128295898,0,0,0,0,0,0,0
1700061770677.0,13823.71187210083,0,0,0,0,0,0,0
1700061770681.0,14532.16552734375,0,0,0,0,0,0,0
1700061770685.0,14282.341003417969,0,0,0,0,0,0,0
1700061770689.0,14358.02936553955,0,0,0,0,0,0,0
1700061770693.0,14228.353500366211,0,0,0,0,0,0,0
1700061770697.0,14041.51439666748,0,0,0,0,0,0,0
1700061770701.0,14645.962715148926,0,0,0,0,0,0,0
1700061770705.0,14195.008277893066,0,0,0,0,0,0,0
1700061770709.0,14405.665397644043,0,0,0,0,0,0,0
1700061770713.0,14484.529495239258,0,0,0,0,0,0,0
1700061770717.0,14251.906871795654,0,0,0,0,0,0,0
1700061770721.0,14120.113849639893,0,0,0,0,0,0,0
1700061770725.0,14548.57349395752,0,0,0,0,0,0,0
1700061770729.0,14467.062950134277,0,0,0,0,0,0,0
1700061770733.0,14184.951782226562,0,0,0,0,0,0,0
1700061770737.0,14117.99669265747,0,0,0,0,0,0,0
1700061770741.0,14468.915462493896,0,0,0,0,0,0,0
1700061770745.0,14317.803382873535,0,0,0,0,0,0,0
1700061770749.0,14321.508407592773,0,0,0,0,0,0,0
1700061770753.0,14302.71863937378,0,0,0,0,0,0,0
1700061770757.0,14337.65172958374,0,0,0,0,0,0,0
1700061770761.0,14298.219680786133,0,0,0,0,0,0,0
1700061770765.0,14274.137020111084,0,0,0,0,0,0,0
1700061770769.0,14242.115020751953,0,0,0,0,0,0,0
1700061770773.0,14231.264591217041,0,0,0,0,0,0,0
1700061770777.0,14257.729053497314,0,0,0,0,0,0,0
1700061770781.0,14232.852458953857,0,0,0,0,0,0,0
1700061770785.0,14243.70288848877,0,0,0,0,0,0,0
1700061770789.0,14196.860790252686,0,0,0,0,0,0,0
1700061770793.0,14177.541732788086,0,0,0,0,0,0,0
1700061770797.0,14169.867038726807,0,0,0,0,0,0,0
1700061770801.0,14140.2268409729,0,0,0,0,0,0,0
1700061770805.0,14119.84920501709,0,0,0,0,0,0,0
1700061770809.0,14181.246757507324,0,0,0,0,0,0,0
1700061770813.0,14128.58247756958,0,0,0,0,0,0,0
1700061770817.0,14128.58247756958,0,0,0,0,0,0,0
1700061770821.0,14121.701717376709,0,0,0,0,0,0,0
1700061770825.0,14165.103435516357,0,0,0,0,0,0,0
1700061770829.0,14140.756130218506,0,0,0,0,0,0,0
1700061770833.0,14187.333583831787,0,0,0,0,0,0,0
1700061770837.0,14115.08560180664,0,0,0,0,0,0,0
1700061770841.0,14101.059436798096,0,0,0,0,0,0,0
1700061770822,14119.055271148682,0,0,0,0,0,0,0
1700061770826.0,14039.926528930664,0,0,0,0,0,0,0
1700061770830.0,14132.816791534424,0,0,0,0,0,0,0
1700061770834.0,14086.503982543945,0,0,0,0,0,0,0
1700061770838.0,14081.21109008789,0,0,0,0,0,0,0
1700061770842.0,14010.815620422363,0,0,0,0,0,0,0
1700061770846.0,14018.754959106445,0,0,0,0,0,0,0
1700061770850.0,14072.4778175354,0,0,0,0,0,0,0
1700061770854.0,14012.40348815918,0,0,0,0,0,0,0
1700061770858.0,13989.908695220947,0,0,0,0,0,0,0
1700061770862.0,14002.876281738281,0,0,0,0,0,0,0
1700061770866.0,13942.80195236206,0,0,0,0,0,0,0
1700061770870.0,13992.02585220337,0,0,0,0,0,0,0
1700061770874.0,13928.24649810791,0,0,0,0,0,0,0
1700061770878.0,13967.678546905518,0,0,0,0,0,0,0
1700061770882.0,14043.102264404297,0,0,0,0,0,0,0
1700061770886.0,13900.19416809082,0,0,0,0,0,0,0
1700061770890.0,13871.347904205322,0,0,0,0,0,0,0
1700061770894.0,13965.826034545898,0,0,0,0,0,0,0
1700061770898.0,13914.220333099365,0,0,0,0,0,0,0
1700061770902.0,13931.422233581543,0,0,0,0,0,0,0
1700061770906.0,13981.969356536865,0,0,0,0,0,0,0
1700061770910.0,13855.469226837158,0,0,0,0,0,0,0
1700061770914.0,13902.04668045044,0,0,0,0,0,0,0
1700061770918.0,14005.522727966309,0,0,0,0,0,0,0
1700061770922.0,13985.674381256104,0,0,0,0,0,0,0
1700061770926.0,13959.474563598633,0,0,0,0,0,0,0
1700061770930.0,13993.349075317383,0,0,0,0,0,0,0
1700061770934.0,13963.708877563477,0,0,0,0,0,0,0
1700061770938.0,13924.27682876587,0,0,0,0,0,0,0
1700061770942.0,13977.999687194824,0,0,0,0,0,0,0
1700061770946.0,13893.048763275146,0,0,0,0,0,0,0
1700061770950.0,13979.58755493164,0,0,0,0,0,0,0
1700061770954.0,13863.143920898438,0,0,0,0,0,0,0
1700061770958.0,13904.428482055664,0,0,0,0,0,0,0
1700061770962.0,13952.064514160156,0,0,0,0,0,0,0
1700061770966.0,13893.578052520752,0,0,0,0,0,0,0
1700061770970.0,13939.626216888428,0,0,0,0,0,0,0
1700061770974.0,13954.975605010986,0,0,0,0,0,0,0
1700061770978.0,13892.519474029541,0,0,0,0,0,0,0
1700061770982.0,13872.406482696533,0,0,0,0,0,0,0
1700061770986.0,13943.595886230469,0,0,0,0,0,0,0
1700061770990.0,13879.81653213501,0,0,0,0,0,0,0
1700061770994.0,13937.773704528809,0,0,0,0,0,0,0
1700061770998.0,13933.01010131836,0,0,0,0,0,0,0
1700061771002.0,13940.949440002441,0,0,0,0,0,0,0
1700061771006.0,13921.895027160645,0,0,0,0,0,0,0
1700061771010.0,13870.289325714111,0,0,0,0,0,0,0
1700061771014.0,13909.721374511719,0,0,0,0,0,0,0
1700061771018.0,13957.886695861816,0,0,0,0,0,0,0
1700061771003,13940.420150756836,0,0,0,0,0,0,0
1700061771007.0,13900.19416809082,0,0,0,0,0,0,0
1700061771011.0,13965.826034545898,0,0,0,0,0,0,0
1700061771015.0,14008.169174194336,0,0,0,0,0,0,0
1700061771019.0,13851.234912872314,0,0,0,0,0,0,0
1700061771023.0,13889.608383178711,0,0,0,0,0,0,0
1700061771027.0,13915.278911590576,0,0,0,0,0,0,0
1700061771031.0,13930.363655090332,0,0,0,0,0,0,0
1700061771035.0,13898.341655731201,0,0,0,0,0,0,0
1700061771039.0,13888.814449310303,0,0,0,0,0,0,0
1700061771043.0,13916.60213470459,0,0,0,0,0,0,0
1700061771047.0,13870.818614959717,0,0,0,0,0,0,0
1700061771051.0,13781.633377075195,0,0,0,0,0,0,0
1700061771055.0,13893.31340789795,0,0,0,0,0,0,0
1700061771059.0,13883.256912231445,0,0,0,0,0,0,0
1700061771063.0,13843.03092956543,0,0,0,0,0,0,0
1700061771067.0,13803.069591522217,0,0,0,0,0,0,0
1700061771071.0,13849.9116897583,0,0,0,0,0,0,0
1700061771075.0,13869.2307472229,0,0,0,0,0,0,0
1700061771079.0,13932.480812072754,0,0,0,0,0,0,0
1700061771083.0,13898.341655731201,0,0,0,0,0,0,0
1700061771087.0,13973.500728607178,0,0,0,0,0,0,0
1700061771091.0,13919.777870178223,0,0,0,0,0,0,0
1700061771095.0,13903.634548187256,0,0,0,0,0,0,0
1700061771099.0,13945.183753967285,0,0,0,0,0,0,0
1700061771103.0,13903.10525894165,0,0,0,0,0,0,0
1700061771107.0,13856.52780532837,0,0,0,0,0,0,0
1700061771111.0,13866.055011749268,0,0,0,0,0,0,0
1700061771115.0,13858.115673065186,0,0,0,0,0,0,0
1700061771119.0,13874.258995056152,0,0,0,0,0,0,0
1700061771123.0,13957.886695861816,0,0,0,0,0,0,0
1700061771127.0,13943.066596984863,0,0,0,0,0,0,0
1700061771131.0,13881.404399871826,0,0,0,0,0,0,0
1700061771135.0,13926.923274993896,0,0,0,0,0,0,0
1700061771139.0,13942.008018493652,0,0,0,0,0,0,0
1700061771143.0,13865.790367126465,0,0,0,0,0,0,0
1700061771147.0,13806.774616241455,0,0,0,0,0,0,0
1700061771151.0,13884.315490722656,0,0,0,0,0,0,0
1700061771155.0,13952.593803405762,0,0,0,0,0,0,0
1700061771159.0,13905.487060546875,0,0,0,0,0,0,0
1700061771163.0,13944.919109344482,0,0,0,0,0,0,0
1700061771167.0,13916.866779327393,0,0,0,0,0,0,0
1700061771171.0,13866.055011749268,0,0,0,0,0,0,0
1700061771175.0,14003.405570983887,0,0,0,0,0,0,0
1700061771179.0,13884.844779968262,0,0,0,0,0,0,0
1700061771183.0,13845.94202041626,0,0,0,0,0,0,0
1700061771187.0,13948.094844818115,0,0,0,0,0,0,0
1700061771191.0,13879.81653213501,0,0,0,0,0,0,0
1700061771195.0,13846.735954284668,0,0,0,0,0,0,0
1700061771199.0,13906.01634979248,0,0,0,0,0,0,0
1700061771182,13886.961936950684,0,0,0,0,0,0,0
1700061771186.0,13932.480812072754,0,0,0,0,0,0,0
1700061771190.0,13918.454647064209,0,0,0,0,0,0,0
1700061771194.0,13900.723457336426,0,0,0,0,0,0,0
1700061771198.0,13990.437984466553,0,0,0,0,0,0,0
1700061771202.0,13881.139755249023,0,0,0,0,0,0,0
1700061771206.0,13968.737125396729,0,0,0,0,0,0,0
1700061771210.0,13889.079093933105,0,0,0,0,0,0,0
1700061771214.0,13936.715126037598,0,0,0,0,0,0,0
1700061771218.0,13947.300910949707,0,0,0,0,0,0,0
1700061771222.0,13894.37198638916,0,0,0,0,0,0,0
1700061771226.0,13919.51322555542,0,0,0,0,0,0,0
1700061771230.0,13940.949440002441,0,0,0,0,0,0,0
1700061771234.0,13971.912860870361,0,0,0,0,0,0,0
1700061771238.0,14030.928611755371,0,0,0,0,0,0,0
1700061771242.0,13887.226581573486,0,0,0,0,0,0,0
1700061771246.0,13949.947357177734,0,0,0,0,0,0,0
1700061771250.0,14011.080265045166,0,0,0,0,0,0,0
1700061771254.0,13913.161754608154,0,0,0,0,0,0,0
1700061771258.0,14034.898281097412,0,0,0,0,0,0,0
1700061771262.0,13975.882530212402,0,0,0,0,0,0,0
1700061771266.0,13991.761207580566,0,0,0,0,0,0,0
1700061771270.0,13979.058265686035,0,0,0,0,0,0,0
1700061771274.0,13972.70679473877,0,0,0,0,0,0,0
1700061771278.0,13932.480812072754,0,0,0,0,0,0,0
1700061771282.0,13958.945274353027,0,0,0,0,0,0,0
1700061771286.0,13921.365737915039,0,0,0,0,0,0,0
1700061771290.0,14013.197422027588,0,0,0,0,0,0,0
1700061771294.0,13984.880447387695,0,0,0,0,0,0,0
1700061771298.0,14064.273834228516,0,0,0,0,0,0,0
1700061771302.0,13906.545639038086,0,0,0,0,0,0,0
1700061771306.0,13934.597969055176,0,0,0,0,0,0,0
1700061771310.0,13947.56555557251,0,0,0,0,0,0,0
1700061771314.0,13961.06243133545,0,0,0,0,0,0,0
1700061771318.0,13943.066596984863,0,0,0,0,0,0,0
1700061771322.0,13975.088596343994,0,0,0,0,0,0,0
1700061771326.0,14017.961025238037,0,0,0,0,0,0,0
1700061771330.0,13865.26107788086,0,0,0,0,0,0,0
1700061771334.0,13877.699375152588,0,0,0,0,0,0,0
1700061771338.0,13974.030017852783,0,0,0,0,0,0,0
1700061771342.0,14013.726711273193,0,0,0,0,0,0,0
1700061771346.0,13909.986019134521,0,0,0,0,0,0,0
1700061771350.0,13987.526893615723,0,0,0,0,0,0,0
1700061771354.0,13998.112678527832,0,0,0,0,0,0,0
1700061771358.0,14044.954776763916,0,0,0,0,0,0,0
1700061771362.0,13905.222415924072,0,0,0,0,0,0,0
1700061771366.0,13948.359489440918,0,0,0,0,0,0,0
1700061771370.0,13957.622051239014,0,0,0,0,0,0,0
1700061771374.0,13963.97352218628,0,0,0,0,0,0,0
1700061771378.0,14081.740379333496,0,0,0,0,0,0,0
1700061771422,13895.959854125977,0,0,0,0,0,0,0
1700061771426.0,13863.143920898438,0,0,0,0,0,0,0
1700061771430.0,13908.398151397705,0,0,0,0,0,0,0
1700061771434.0,13999.171257019043,0,0,0,0,0,0,0
1700061771438.0,13997.583389282227,0,0,0,0,0,0,0
1700061771442.0,13900.19416809082,0,0,0,0,0,0,0
1700061771446.0,14084.386825561523,0,0,0,0,0,0,0
1700061771450.0,14024.577140808105,0,0,0,0,0,0,0
1700061771454.0,14004.993438720703,0,0,0,0,0,0,0
1700061771458.0,14003.405570983887,0,0,0,0,0,0,0
1700061771462.0,14084.12218093872,0,0,0,0,0,0,0
1700061771466.0,14040.191173553467,0,0,0,0,0,0,0
1700061771470.0,14123.289585113525,0,0,0,0,0,0,0
1700061771474.0,14178.335666656494,0,0,0,0,0,0,0
1700061771478.0,14079.093933105469,0,0,0,0,0,0,0
1700061771482.0,14080.417156219482,0,0,0,0,0,0,0
1700061771486.0,14134.140014648438,0,0,0,0,0,0,0
1700061771490.0,14080.681800842285,0,0,0,0,0,0,0
1700061771494.0,14088.621139526367,0,0,0,0,0,0,0
1700061771498.0,14100.000858306885,0,0,0,0,0,0,0
1700061771502.0,14027.488231658936,0,0,0,0,0,0,0
1700061771506.0,14076.182842254639,0,0,0,0,0,0,0
1700061771510.0,14089.94436264038,0,0,0,0,0,0,0
1700061771514.0,14123.554229736328,0,0,0,0,0,0,0
1700061771518.0,14099.736213684082,0,0,0,0,0,0,0
1700061771522.0,14066.65563583374,0,0,0,0,0,0,0
