,score,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline,paradigm,evaluation,pipeline_category
1679,0.664,12.638513,47.0,0.046391346,86,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1680,0.49,14.712456,45.0,0.04005911,87,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1681,0.50333333,17.773094,56.0,0.06427302,88,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1682,0.395,11.630373,42.0,0.045839712,89,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1683,0.552,11.424655,46.0,6.0778513,90,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1684,0.552,12.391794,46.0,0.04809312,91,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1685,0.33666667,19.908571,57.0,0.061576925,92,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1686,0.51,12.42763,44.0,0.046451025,93,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1687,0.656,12.595763,46.0,0.04527949,94,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1688,0.5,12.349624,45.0,0.03662296,95,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1689,0.412,11.843457,46.0,4.78858,96,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1690,0.6875,10.982055,44.0,0.03716854,97,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1691,0.4,11.944052,46.0,0.03871796,98,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1692,0.676,16.152071,47.0,0.050849855,99,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1693,0.56666666,16.838762,36.0,7.043929,100,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1694,0.4075,15.544086,44.0,0.05617158,101,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1695,0.54,15.602247,45.0,0.052269623,102,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1696,0.484,12.856602,46.0,0.044078335,103,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1697,0.57,13.935249,44.0,0.04388014,104,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1698,0.5525,11.353616,43.0,0.039388966,105,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1699,0.58,17.632694,43.0,0.06211763,106,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1700,0.4475,11.409012,44.0,0.037837304,107,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1701,0.502,11.539686,46.0,0.042290628,108,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1702,0.5175,14.493258,44.0,5.324561,109,session_0,64,1,PhysionetMotorImagery,EEGITNet,MotorImagery,WithinSession,Deep Learning
1703,0.496,15.101477,46.0,0.07280839,1,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1704,0.4625,20.479242,43.0,0.0862461,2,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1705,0.642,19.899145,46.0,0.0858393,3,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1706,0.35,14.872051,45.0,0.050342772,4,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1707,0.456,15.153351,46.0,0.08564588,5,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1708,0.3175,14.372612,44.0,0.06872681,6,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1709,0.32,14.674664,45.0,0.057526868,7,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1710,0.55,14.626829,45.0,0.070379555,8,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1711,0.335,14.447616,43.0,0.063632265,9,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1712,0.4775,14.532222,43.0,0.07021973,10,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1713,0.53,14.591203,45.0,0.07015592,11,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1714,0.462,15.178472,47.0,0.073861144,12,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1715,0.56,14.375111,45.0,0.06443624,13,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1716,0.475,14.422895,44.0,0.059922926,14,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1717,0.64,15.79002,45.0,0.080559865,15,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1718,0.595,14.162855,44.0,0.06748246,16,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1719,0.4975,14.578916,43.0,0.069732025,17,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1720,0.402,15.332766,46.0,0.08163134,18,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1721,0.46,14.6847515,45.0,0.06064322,19,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1722,0.6875,14.65411,44.0,0.0515241,20,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1723,0.49,14.044567,42.0,0.059108105,21,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1724,0.368,15.470546,47.0,8.78932,22,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1725,0.65,15.2429285,45.0,0.055779636,23,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1726,0.54,15.290972,46.0,0.062521495,24,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1727,0.56,17.250051,44.0,0.06975546,25,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1728,0.58,14.754138,45.0,7.5750775,26,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1729,0.35,15.115448,45.0,0.058421023,27,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1730,0.49,15.378265,45.0,0.06564661,28,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1731,0.71,15.871378,45.0,0.06995076,29,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1732,0.5025,14.153439,42.0,0.050443646,30,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1733,0.54,14.896071,45.0,0.056870636,31,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1734,0.778,15.725314,47.0,8.451447,32,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1735,0.61,15.090511,45.0,0.05983113,33,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1736,0.438,14.986448,47.0,0.048009038,34,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1737,0.515,16.051006,44.0,0.06575942,35,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1738,0.78,15.225281,45.0,0.052728347,36,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1739,0.46,15.102036,45.0,0.05133333,37,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1740,0.625,20.15689,44.0,0.07806292,38,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1741,0.5525,20.172087,44.0,0.07885744,39,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1742,0.362,15.557154,47.0,0.05456331,40,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1743,0.5775,16.73062,43.0,0.053864278,41,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1744,0.4075,13.910685,44.0,0.065623455,42,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1745,0.415,14.247804,44.0,0.06033254,43,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1746,0.6,15.960935,45.0,0.0748852,44,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1747,0.3525,14.406777,43.0,0.0598325,45,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1748,0.6,14.249423,45.0,0.0635109,46,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1749,0.4775,15.017829,43.0,0.0666825,47,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1750,0.3425,15.310593,44.0,0.04820749,48,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1751,0.646,15.467377,46.0,6.864189,49,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1752,0.565,14.469284,43.0,0.049817536,50,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1753,0.4,14.596248,45.0,0.051010426,51,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1754,0.7375,14.894154,44.0,0.03972361,52,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1755,0.36,15.156207,45.0,0.05906611,53,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1756,0.3025,14.411233,44.0,0.04744193,54,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1757,0.6225,14.431472,44.0,0.051974818,55,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1758,0.31,14.439113,45.0,0.04095086,56,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1759,0.47,14.587003,44.0,0.052289516,57,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1760,0.61,14.598057,43.0,0.05077904,58,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1761,0.58,14.365296,44.0,0.043202475,59,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1762,0.362,15.482177,46.0,6.6185303,60,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1763,0.375,14.483556,44.0,0.048972256,61,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1764,0.4525,14.716261,44.0,0.059237853,62,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1765,0.34,15.724835,46.0,0.04907788,63,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1766,0.67,15.1140375,45.0,0.074407846,64,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1767,0.5575,15.029736,44.0,0.054241702,65,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1768,0.416,15.367451,46.0,0.060206525,66,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1769,0.6,16.387037,45.0,0.05114888,67,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1770,0.72,16.504444,46.0,0.07108732,68,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1771,0.6475,14.691191,44.0,0.06244944,69,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1772,0.46,14.856039,45.0,0.05669878,70,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1773,0.6,14.501229,45.0,0.04790173,71,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1774,0.59,15.826395,46.0,0.055508256,72,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1775,0.7075,14.178404,44.0,0.056303207,73,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1776,0.455,13.627893,43.0,0.05388336,74,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1777,0.788,16.627712,47.0,0.049819075,75,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1778,0.665,14.43901,44.0,0.06098257,76,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1779,0.394,16.243748,47.0,0.06908877,77,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1780,0.66,21.09765,45.0,0.09849894,78,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1781,0.608,16.293211,47.0,0.053339344,79,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1782,0.7025,20.123913,43.0,0.07634411,80,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1783,0.53,14.983593,46.0,0.057238948,81,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1784,0.51,13.845615,43.0,7.43725,82,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1785,0.622,15.420832,46.0,0.047900055,83,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1786,0.41,15.37106,45.0,0.059946753,84,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1787,0.69,14.259871,44.0,0.0489194,85,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1788,0.638,15.896681,47.0,0.056474213,86,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1789,0.6,16.231506,45.0,0.051510766,87,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1790,0.39777777,17.677986,56.0,0.06581033,88,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1791,0.4575,14.107064,42.0,0.054986384,89,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1792,0.414,15.366583,46.0,0.05003604,90,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1793,0.436,14.964577,46.0,0.05040716,91,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1794,0.43666667,18.137426,57.0,0.077385806,92,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1795,0.4925,18.101767,44.0,0.070625596,93,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1796,0.63,16.427277,46.0,0.057206772,94,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1797,0.53,15.219844,45.0,0.054526575,95,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1798,0.598,15.710573,46.0,0.04988894,96,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1799,0.5625,14.907016,44.0,0.05374132,97,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1800,0.336,14.920352,46.0,0.053205617,98,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1801,0.354,15.6606655,47.0,7.399678,99,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1802,0.45416668,13.564659,36.0,0.043302897,100,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1803,0.4275,14.690776,44.0,0.047113474,101,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1804,0.57,15.322371,45.0,0.054049365,102,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1805,0.392,15.690875,46.0,0.058962535,103,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1806,0.685,15.437689,44.0,0.04854721,104,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1807,0.4875,13.854135,43.0,6.6100326,105,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1808,0.61,19.968216,43.0,0.06687897,106,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1809,0.625,14.217379,44.0,6.116463,107,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1810,0.38,15.118527,46.0,0.06525752,108,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1811,0.3875,13.967783,44.0,0.038436737,109,session_0,64,1,PhysionetMotorImagery,EEGNeX,MotorImagery,WithinSession,Deep Learning
1812,0.886,10.359677,46.0,0.051806867,1,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1813,0.99,21.16937,43.0,0.10451798,2,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1814,0.924,11.807815,46.0,0.05071176,3,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1815,0.76,8.343184,45.0,0.03654966,4,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1816,0.688,12.127554,46.0,7.407123,5,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1817,0.755,11.678695,44.0,0.056545746,6,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1818,0.89,10.778941,45.0,6.5113945,7,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1819,0.83,11.248989,45.0,0.060470287,8,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1820,0.6275,11.741977,43.0,0.049980495,9,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1821,0.705,15.222018,43.0,0.050073277,10,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1822,0.58,14.116577,45.0,0.06351295,11,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1823,0.564,10.643118,47.0,6.4088006,12,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1824,0.55,11.161243,45.0,4.776188,13,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1825,0.5975,11.262782,44.0,0.053411923,14,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1826,0.97,14.192874,45.0,8.59849,15,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1827,0.5675,10.6943035,44.0,0.053846695,16,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1828,0.6925,11.615578,43.0,0.056264315,17,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1829,0.83,11.516231,46.0,0.055441733,18,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1830,0.57,10.890135,45.0,0.051836316,19,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1831,0.63,11.648103,44.0,0.041363608,20,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1832,0.835,15.930485,42.0,0.06533007,21,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1833,0.688,12.530139,47.0,0.048589572,22,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1834,0.52,11.051239,45.0,0.04338039,23,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1835,0.678,10.940301,46.0,0.04883121,24,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1836,0.66,11.997692,44.0,0.0479299,25,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1837,0.74,9.529292,45.0,0.044551034,26,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1838,0.73,14.38607,45.0,0.05341541,27,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1839,0.63,10.95145,45.0,0.045353085,28,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1840,0.91,28.21667,45.0,14.033244,29,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1841,0.7325,11.213446,42.0,0.033831567,30,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1842,0.83,17.866743,45.0,0.066156186,31,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1843,0.91,12.1005335,47.0,0.049795534,32,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1844,0.85,10.6780615,45.0,4.8779626,33,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1845,0.946,10.870397,47.0,0.044653617,34,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1846,0.98,16.632477,44.0,8.369489,35,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1847,0.37,11.932238,45.0,0.04979217,36,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1848,0.53,11.47491,45.0,0.037402052,37,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1849,0.4625,12.401104,44.0,6.478315,38,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1850,0.65,11.072405,44.0,0.037176147,39,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1851,0.65,13.418816,47.0,0.054636408,40,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1852,0.825,11.8027525,43.0,0.048903953,41,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1853,1.0,17.235676,44.0,0.06747549,42,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1854,0.6925,11.342457,44.0,0.04295992,43,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1855,0.93,14.119447,45.0,6.595655,44,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1856,0.97,17.27961,43.0,0.06396619,45,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1857,0.73,14.495833,45.0,0.061683264,46,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1858,0.645,11.9149475,43.0,0.04832934,47,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1859,0.9375,10.590342,44.0,0.031070221,48,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1860,0.79,9.091883,46.0,0.04227816,49,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1861,0.775,11.172766,43.0,0.035407998,50,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1862,0.7,11.459018,45.0,0.041745532,51,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1863,0.945,10.539898,44.0,0.035812195,52,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1864,0.92,11.151289,45.0,0.04648621,53,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1865,0.8,11.388251,44.0,0.033838134,54,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1866,0.885,10.732807,44.0,0.030659197,55,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1867,0.88,11.523341,45.0,0.03355395,56,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1868,0.7325,11.194962,44.0,0.038889375,57,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1869,0.87,10.7649765,43.0,0.037958495,58,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1870,0.565,11.181351,44.0,0.030081887,59,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1871,0.912,23.626152,46.0,0.08779276,60,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
1872,0.61,10.993402,44.0,0.03685216,61,session_0,64,1,PhysionetMotorImagery,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
