,Unnamed: 0,score,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline,paradigm,evaluation,pipeline_category
189,61,0.34736842,42.182423,288.0,0.36109126,4,session_T,22,2,BNCI2014-001,EEGNeX,MotorImagery,WithinSession,Deep Learning
190,62,0.3198427,41.545414,288.0,0.34809843,5,session_E,22,2,BNCI2014-001,EEGNeX,MotorImagery,WithinSession,Deep Learning
191,63,0.30562612,41.75916,288.0,0.35202754,5,session_T,22,2,BNCI2014-001,EEGNeX,MotorImagery,WithinSession,Deep Learning
192,64,0.26727164,42.16033,288.0,0.3525472,6,session_E,22,2,BNCI2014-001,EEGNeX,MotorImagery,WithinSession,Deep Learning
193,65,0.28820327,41.728836,288.0,0.3505983,6,session_T,22,2,BNCI2014-001,EEGNeX,MotorImagery,WithinSession,Deep Learning
194,66,0.34712642,72.37884,288.0,0.607837,7,session_E,22,2,BNCI2014-001,EEGNeX,MotorImagery,WithinSession,Deep Learning
195,67,0.3402299,41.60464,288.0,0.34960946,7,session_T,22,2,BNCI2014-001,EEGNeX,MotorImagery,WithinSession,Deep Learning
196,68,0.5935269,103.433685,288.0,0.8666908,8,session_E,22,2,BNCI2014-001,EEGNeX,MotorImagery,WithinSession,Deep Learning
197,69,0.6491833,66.8308,288.0,0.5590897,8,session_T,22,2,BNCI2014-001,EEGNeX,MotorImagery,WithinSession,Deep Learning
198,70,0.73617667,93.2001,288.0,0.78032774,9,session_E,22,2,BNCI2014-001,EEGNeX,MotorImagery,WithinSession,Deep Learning
199,71,0.6318814,77.31376,288.0,0.6472287,9,session_T,22,2,BNCI2014-001,EEGNeX,MotorImagery,WithinSession,Deep Learning
200,72,0.7705384,36.175583,288.0,0.31876862,1,session_E,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
201,73,0.74277073,40.911446,288.0,0.3620349,1,session_T,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
202,74,0.57592255,34.45435,288.0,0.30498454,2,session_E,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
203,75,0.6319419,50.430218,288.0,0.44428965,2,session_T,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
204,76,0.89594674,59.569084,288.0,0.52531093,3,session_E,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
205,77,0.9202662,59.651585,288.0,0.52368766,3,session_T,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
206,78,0.76382333,53.936375,288.0,0.47463405,4,session_E,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
207,79,0.5972172,38.890045,288.0,0.32913876,4,session_T,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
208,80,0.43787053,20.318474,288.0,0.17235434,5,session_E,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
209,81,0.4827586,40.815903,288.0,0.34540704,5,session_T,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
210,82,0.50719905,32.579517,288.0,0.2761869,6,session_E,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
211,83,0.5,22.873133,288.0,0.19385533,6,session_T,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
212,84,0.93418026,58.37973,288.0,0.4935065,7,session_E,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
213,85,0.87150633,57.022316,288.0,0.48027977,7,session_T,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
214,86,0.82655776,55.966362,288.0,0.47419438,8,session_E,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
215,87,0.87477314,57.970303,288.0,0.4922658,8,session_T,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
216,88,0.8472474,59.203632,288.0,0.49998453,9,session_E,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
217,89,0.8644888,46.642395,288.0,0.39441317,9,session_T,22,2,BNCI2014-001,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
218,90,0.36479127,19.740892,288.0,0.17490166,1,session_E,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
219,91,0.4337568,19.282494,288.0,0.17077981,1,session_T,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
220,92,0.38874772,21.080061,288.0,0.18762903,2,session_E,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
221,93,0.36811858,19.49632,288.0,0.172987,2,session_T,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
222,94,0.42395645,17.931192,288.0,0.1589,3,session_E,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
223,95,0.37168783,18.916779,288.0,0.16743228,3,session_T,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
224,96,0.2986691,19.47479,288.0,0.17183788,4,session_E,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
225,97,0.27090138,16.726711,288.0,0.14220531,4,session_T,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
226,98,0.2568663,16.589676,288.0,0.1403595,5,session_E,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
227,99,0.26382336,16.547554,288.0,0.14083676,5,session_T,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
228,100,0.2849365,17.471565,288.0,0.1483288,6,session_E,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
229,101,0.30199638,16.115356,288.0,0.13639273,6,session_T,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
230,102,0.2983061,16.26051,288.0,0.13767172,7,session_E,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
231,103,0.28100422,17.798895,288.0,0.15030168,7,session_T,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
232,104,0.2983061,18.284883,288.0,0.15459086,8,session_E,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
233,105,0.39140955,18.751749,288.0,0.15964466,8,session_T,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
234,106,0.5552934,21.74002,288.0,0.1847869,9,session_E,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
235,107,0.500121,18.784046,288.0,0.15966594,9,session_T,22,2,BNCI2014-001,DeepConvNet,MotorImagery,WithinSession,Deep Learning
236,108,0.7398064,0.7620398,288.0,0.00043993292,1,session_E,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
237,109,0.7358742,7.7788324,288.0,0.003061456,1,session_T,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
238,110,0.7395644,1.1527838,288.0,0.00057937135,1,session_E,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
239,111,0.7289171,17.086843,288.0,0.006529526,1,session_T,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
240,112,0.7292801,6.7330313,288.0,0.0026473065,1,session_E,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
241,113,0.7496068,1.411471,288.0,0.00059637445,1,session_T,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
242,114,0.7987296,3.768035,288.0,0.0025844125,1,session_E,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
243,115,0.8088929,3.105982,288.0,0.002274358,1,session_T,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
244,116,0.8091954,10.700028,288.0,0.0040360596,1,session_E,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
245,117,0.8089534,2.4203336,288.0,0.0009185403,1,session_T,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
246,118,0.74670297,90.858315,288.0,0.05971417,1,session_E,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
247,119,0.7879613,94.46191,288.0,0.06343137,1,session_T,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
248,120,0.7712039,2.0921206,288.0,0.0009360146,1,session_E,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
249,121,0.7879008,4.6939483,288.0,0.0018311129,1,session_T,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
250,122,0.8059286,3.6772864,288.0,0.0027333763,1,session_E,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
251,123,0.79171205,4.697306,288.0,0.0030945488,1,session_T,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
252,124,0.51760435,1.9981506,288.0,0.00089824223,2,session_E,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
253,125,0.6042952,19.452034,288.0,0.007295615,2,session_T,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
254,126,0.5140956,6.804219,288.0,0.0026659137,2,session_E,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
255,127,0.60090744,23.0635,288.0,0.00860056,2,session_T,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
256,128,0.4476709,0.37361026,288.0,0.00020161619,2,session_E,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
257,129,0.5834241,11.606073,288.0,0.004336516,2,session_T,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
258,130,0.63914096,2.6089234,288.0,0.0019314708,2,session_E,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
259,131,0.63563216,3.803746,288.0,0.002304907,2,session_T,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
260,132,0.6425287,1.1568464,288.0,0.000486656,2,session_E,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
261,133,0.60417426,0.34867883,288.0,0.00018612147,2,session_T,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
262,134,0.500121,92.461784,288.0,0.05974282,2,session_E,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
263,135,0.58681184,91.063354,288.0,0.23466468,2,session_T,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
264,136,0.56588024,2.048656,288.0,0.0008557655,2,session_E,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
265,137,0.59026015,0.6374365,288.0,0.00032631023,2,session_T,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
266,138,0.61149424,11.096494,288.0,0.0050716097,2,session_E,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
267,139,0.58693284,3.4363475,288.0,0.00229057,2,session_T,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
268,140,0.8436782,0.73621905,288.0,0.00043208143,3,session_E,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
269,141,0.8366606,3.9301465,288.0,0.0017232154,3,session_T,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
270,142,0.8436177,1.4040483,288.0,0.00067404646,3,session_E,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
271,143,0.8367211,9.168568,288.0,0.0037122928,3,session_T,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
272,144,0.72214156,0.16551371,288.0,0.00012696571,3,session_E,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
273,145,0.69794315,1.756284,288.0,0.0007405868,3,session_T,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
274,146,0.87489414,3.3842714,288.0,0.0022440858,3,session_E,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
275,147,0.8679371,19.207483,288.0,0.008481171,3,session_T,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
276,148,0.8679976,0.14482942,288.0,0.00010666259,3,session_E,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
277,149,0.87489414,5.5549383,288.0,0.002188117,3,session_T,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
278,150,0.8366001,81.09249,288.0,0.055499915,3,session_E,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
279,151,0.8330914,83.13188,288.0,0.061619453,3,session_T,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
280,152,0.85087717,2.1411207,288.0,0.00096115284,3,session_E,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
281,153,0.86104053,0.4384633,288.0,0.00027602448,3,session_T,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
282,154,0.8472474,3.005494,288.0,0.002194066,3,session_E,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
283,155,0.85063523,5.6333976,288.0,0.0031017326,3,session_T,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
284,156,0.68064123,1.1720695,288.0,0.000591382,4,session_E,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
285,157,0.5276467,0.8325353,288.0,0.00048814574,4,session_T,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
286,158,0.6770115,1.363806,288.0,0.0006811301,4,session_E,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
287,159,0.5134906,1.0370448,288.0,0.0005778277,4,session_T,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
288,160,0.6183303,0.37711483,288.0,0.00020420013,4,session_E,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
289,161,0.49274048,0.39043388,288.0,0.00022189942,4,session_T,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
290,162,0.7293406,3.2561564,288.0,0.002404698,4,session_E,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
291,163,0.6282517,4.7972274,288.0,0.003079528,4,session_T,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
292,164,0.7571083,0.3709584,288.0,0.0002111624,4,session_E,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
293,165,0.6421658,0.38574344,288.0,0.00022306357,4,session_T,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
294,166,0.6633999,101.09823,288.0,0.06635576,4,session_E,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
295,167,0.5102238,97.891205,288.0,0.06757249,4,session_T,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
296,168,0.7571083,1.502034,288.0,0.0007136919,4,session_E,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
297,169,0.638536,0.4678321,288.0,0.00025974782,4,session_T,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
298,170,0.71869326,5.908999,288.0,0.0034672837,4,session_E,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
299,171,0.5933454,13.442923,288.0,0.007342633,4,session_T,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
300,172,0.42716274,11.712068,288.0,0.004988124,5,session_E,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
301,173,0.3891107,9.495039,288.0,0.004125759,5,session_T,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
302,174,0.42032668,6.9069676,288.0,0.0030142074,5,session_E,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
303,175,0.37870538,792.4718,288.0,0.14470595,5,session_T,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
304,176,0.42431942,0.39243492,288.0,0.00023240209,5,session_E,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
305,177,0.3891107,0.5021719,288.0,0.0002758868,5,session_T,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
306,178,0.46539626,3.1916728,288.0,0.0024405678,5,session_E,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
307,179,0.4339988,17.448507,288.0,0.0084659625,5,session_T,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
308,180,0.45166364,1.7715445,288.0,0.0008047165,5,session_E,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
309,181,0.4165759,31.602638,288.0,0.012705135,5,session_T,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
310,182,0.4341803,102.461266,288.0,0.06892661,5,session_E,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
311,183,0.4167574,101.65284,288.0,0.24342714,5,session_T,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
312,184,0.45529342,1.6853564,288.0,0.00082781486,5,session_E,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
313,185,0.39927405,7.0780206,288.0,0.0031015594,5,session_T,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
314,186,0.47918937,8.396092,288.0,0.004742444,5,session_E,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
315,187,0.4094979,7.198042,288.0,0.004946262,5,session_T,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
316,188,0.47937083,9.317507,288.0,0.0033408427,6,session_E,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
317,189,0.5000605,39.729984,288.0,0.005470002,6,session_T,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
318,190,0.47598305,11.5508585,288.0,0.0042398097,6,session_E,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
319,191,0.5033273,33.40918,288.0,0.004755032,6,session_T,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
320,192,0.40641257,0.80872804,288.0,0.00036091247,6,session_E,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
321,193,0.45529342,227.84956,288.0,0.030947989,6,session_T,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
322,194,0.5522686,3.2805445,288.0,0.0030636701,6,session_E,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
323,195,0.55257106,3.512571,288.0,0.0022413335,6,session_T,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
324,196,0.5278282,9.056771,288.0,0.0032396798,6,session_E,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
325,197,0.5490623,72.390335,288.0,0.0095424,6,session_T,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
326,198,0.5243194,143.70491,288.0,0.10909652,6,session_E,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
327,199,0.48977616,146.3399,288.0,0.110907055,6,session_T,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
328,200,0.53109497,2.1888146,288.0,0.00088304805,6,session_E,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
329,201,0.5352087,5.9809217,288.0,0.00094517035,6,session_T,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
330,202,0.52056867,13.16498,288.0,0.005944475,6,session_E,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
331,203,0.55583787,165.66812,288.0,0.012729069,6,session_T,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
332,204,0.81603146,0.89091426,288.0,0.00050861354,7,session_E,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
333,205,0.7745916,40.43178,288.0,0.005611243,7,session_T,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
334,206,0.8090139,5.2888956,288.0,0.0021301713,7,session_E,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
335,207,0.77803993,1.4416054,288.0,0.00047021804,7,session_T,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
336,208,0.7745311,1.7577207,288.0,0.0007153398,7,session_E,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
337,209,0.69818515,141.25153,288.0,0.08028473,7,session_T,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
338,210,0.8818512,13.156217,288.0,0.0057939757,7,session_E,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
339,211,0.84047186,12.637367,288.0,0.003020916,7,session_T,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
340,212,0.88874775,12.176543,288.0,0.0044679283,7,session_E,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
341,213,0.83000606,147.81224,288.0,0.019569091,7,session_T,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
342,214,0.8474894,103.10267,288.0,0.06490379,7,session_E,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
343,215,0.75366,123.12512,288.0,0.0904419,7,session_T,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
344,216,0.8679976,22.513536,288.0,0.008315861,7,session_E,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
345,217,0.75366,42.866226,288.0,0.0059804553,7,session_T,22,2,BNCI2014-001,FgMDM,MotorImagery,WithinSession,Riemannian
346,218,0.8818512,5.611074,288.0,0.0031390097,7,session_E,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
347,219,0.81947976,791.41345,288.0,0.17616396,7,session_T,22,2,BNCI2014-001,TS + SVM,MotorImagery,WithinSession,Riemannian
348,220,0.78820324,3.2736688,288.0,0.0014586451,8,session_E,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
349,221,0.80229884,14.070794,288.0,0.0082090795,8,session_T,22,2,BNCI2014-001,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
350,222,0.7846945,12.208384,288.0,0.0073456047,8,session_E,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
351,223,0.7987901,0.9844349,288.0,0.00075990194,8,session_T,22,2,BNCI2014-001,CSP + LDA,MotorImagery,WithinSession,Raw
352,224,0.7186328,1.1941953,288.0,0.0005433869,8,session_E,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
353,225,0.79177254,902.67645,288.0,0.09309633,8,session_T,22,2,BNCI2014-001,MDM,MotorImagery,WithinSession,Riemannian
354,226,0.8575923,3.4086874,288.0,0.0032179654,8,session_E,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
355,227,0.8783424,20.442974,288.0,0.012743679,8,session_T,22,2,BNCI2014-001,TS + EL,MotorImagery,WithinSession,Riemannian
356,228,0.85057473,0.5965217,288.0,0.00030661788,8,session_E,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
357,229,0.87138534,38.260387,288.0,0.021859609,8,session_T,22,2,BNCI2014-001,TS + LR,MotorImagery,WithinSession,Riemannian
358,230,0.78124624,137.16682,288.0,0.094887406,8,session_E,22,2,BNCI2014-001,CSP + SVM,MotorImagery,WithinSession,Raw
