,score,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline,paradigm,evaluation,pipeline_category
392,0.19,0.48157197,100.0,,35,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
393,0.22,0.47221977,100.0,,35,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
394,0.18,0.4772908,100.0,,36,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
395,0.17,0.47883877,100.0,,36,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
396,0.23,0.45097876,100.0,,37,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
397,0.2,0.44580117,100.0,,37,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
398,0.19,0.46779376,100.0,,38,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
399,0.18,0.4746553,100.0,,38,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
400,0.3,0.46078473,100.0,,39,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
401,0.24,0.44867367,100.0,,39,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
402,0.24,0.45846924,100.0,,40,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
403,0.16,0.46327105,100.0,,40,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
404,0.28,0.46128425,100.0,,41,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
405,0.26,0.47951373,100.0,,41,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
406,0.24,0.44091764,100.0,,42,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
407,0.25,0.45950145,100.0,,42,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
408,0.22,0.44822288,100.0,,43,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
409,0.24,0.45059747,100.0,,43,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
410,0.24,0.4437131,100.0,,44,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
411,0.27,0.44770128,100.0,,44,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
412,0.22,0.46918964,100.0,,45,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
413,0.22,0.4704687,100.0,,45,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
414,0.23,0.45845836,100.0,,46,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
415,0.24,0.46689114,100.0,,46,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
416,0.25,0.46872672,100.0,,47,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
417,0.22,0.45207492,100.0,,47,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
418,0.21,0.45369706,100.0,,48,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
419,0.23,0.44869962,100.0,,48,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
420,0.28,0.4666625,100.0,,49,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
421,0.16,0.47685122,100.0,,49,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
422,0.2,0.46495008,100.0,,50,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
423,0.33,0.46215215,100.0,,50,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
424,0.27,0.45126376,100.0,,51,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
425,0.26,0.48533115,100.0,,51,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
426,0.29,0.44783157,100.0,,52,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
427,0.26,0.47567922,100.0,,52,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
428,0.17,0.44751924,100.0,,53,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
429,0.27,0.46052223,100.0,,53,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
430,0.22,0.45483002,100.0,,54,session_1,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
431,0.23,0.4884704,100.0,,54,session_2,62,2,Lee2019-SSVEP,CCA,SSVEP,WithinSession,Raw
432,0.22,8.077463,100.0,,1,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
433,0.23,7.5802755,100.0,,1,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
434,0.26,7.5074925,100.0,,2,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
435,0.26,7.5037546,100.0,,2,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
436,0.33,7.547976,100.0,,3,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
437,0.23,7.5676465,100.0,,3,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
438,0.25,7.5510335,100.0,,4,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
439,0.24,7.5547757,100.0,,4,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
440,0.3,7.548078,100.0,,5,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
441,0.27,7.525469,100.0,,5,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
442,0.25,7.6108146,100.0,,6,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
443,0.23,7.5644245,100.0,,6,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
444,0.21,7.595263,100.0,,7,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
445,0.28,7.5705214,100.0,,7,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
446,0.28,7.593043,100.0,,8,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
447,0.24,7.531526,100.0,,8,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
448,0.25,7.5521193,100.0,,9,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
449,0.21,7.5295486,100.0,,9,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
450,0.28,7.552751,100.0,,10,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
451,0.27,7.512066,100.0,,10,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
452,0.22,7.52015,100.0,,11,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
453,0.23,7.5183015,100.0,,11,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
454,0.2,7.5964327,100.0,,12,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
455,0.24,7.498508,100.0,,12,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
456,0.12,7.600469,100.0,,13,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
457,0.25,7.529208,100.0,,13,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
458,0.32,7.586067,100.0,,14,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
459,0.22,7.518069,100.0,,14,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
460,0.27,7.6017084,100.0,,15,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
461,0.23,7.537145,100.0,,15,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
462,0.2,7.550416,100.0,,16,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
463,0.29,7.5329175,100.0,,16,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
464,0.24,7.5993876,100.0,,17,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
465,0.29,7.529316,100.0,,17,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
466,0.31,7.5858507,100.0,,18,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
467,0.32,7.5388865,100.0,,18,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
468,0.26,7.598727,100.0,,19,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
469,0.25,7.5368567,100.0,,19,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
470,0.19,7.5987706,100.0,,20,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
471,0.25,7.5049124,100.0,,20,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
472,0.32,7.54863,100.0,,21,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
473,0.21,7.5054646,100.0,,21,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
474,0.23,7.5905657,100.0,,22,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
475,0.27,7.558683,100.0,,22,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
476,0.26,7.540195,100.0,,23,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
477,0.32,7.521373,100.0,,23,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
478,0.32,7.5872135,100.0,,24,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
479,0.32,7.5670595,100.0,,24,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
480,0.28,7.5740814,100.0,,25,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
481,0.25,7.612731,100.0,,25,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
482,0.24,7.576387,100.0,,26,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
483,0.23,7.562515,100.0,,26,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
484,0.24,7.561223,100.0,,27,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
485,0.24,7.536889,100.0,,27,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
486,0.17,7.5359144,100.0,,28,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
487,0.26,7.5561476,100.0,,28,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
488,0.24,7.557618,100.0,,29,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
489,0.29,7.6246758,100.0,,29,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
490,0.26,7.571112,100.0,,30,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
491,0.26,7.5048313,100.0,,30,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
492,0.21,7.5450497,100.0,,31,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
493,0.25,7.516537,100.0,,31,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
494,0.24,7.561253,100.0,,32,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
495,0.24,7.5696936,100.0,,32,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
496,0.23,7.537974,100.0,,33,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
497,0.21,7.5312376,100.0,,33,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
498,0.24,7.593615,100.0,,34,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
499,0.22,7.557221,100.0,,34,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
500,0.26,7.619107,100.0,,35,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
501,0.25,7.5548806,100.0,,35,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
502,0.21,7.535345,100.0,,36,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
503,0.25,7.539457,100.0,,36,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
504,0.22,7.5163593,100.0,,37,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
505,0.25,7.5339007,100.0,,37,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
506,0.34,7.573992,100.0,,38,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
507,0.26,7.5730677,100.0,,38,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
508,0.2,7.5883236,100.0,,39,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
509,0.27,7.561326,100.0,,39,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
510,0.24,7.5352945,100.0,,40,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
511,0.22,7.5327663,100.0,,40,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
512,0.32,7.6143947,100.0,,41,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
513,0.22,7.576908,100.0,,41,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
514,0.29,7.6083097,100.0,,42,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
515,0.31,7.5116625,100.0,,42,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
516,0.23,7.5491433,100.0,,43,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
517,0.23,7.5391726,100.0,,43,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
518,0.26,7.589213,100.0,,44,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
519,0.2,7.5567513,100.0,,44,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
520,0.26,7.5547466,100.0,,45,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
521,0.22,7.512906,100.0,,45,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
522,0.18,7.5915737,100.0,,46,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
523,0.25,7.4841027,100.0,,46,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
524,0.28,7.5719204,100.0,,47,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
525,0.27,7.5040836,100.0,,47,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
526,0.29,7.5553145,100.0,,48,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
527,0.24,7.5269966,100.0,,48,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
528,0.29,7.5807056,100.0,,49,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
529,0.27,7.5584946,100.0,,49,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
530,0.24,7.5779934,100.0,,50,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
531,0.35,7.525132,100.0,,50,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
532,0.23,7.5879893,100.0,,51,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
533,0.24,7.5822515,100.0,,51,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
534,0.24,7.6040483,100.0,,52,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
535,0.25,7.529005,100.0,,52,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
536,0.23,7.587825,100.0,,53,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
537,0.23,7.546429,100.0,,53,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
538,0.19,7.5812097,100.0,,54,session_1,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
539,0.29,7.5777307,100.0,,54,session_2,62,2,Lee2019-SSVEP,MsetCCA,SSVEP,WithinSession,Raw
540,0.54,12.03988,100.0,0.010887995,1,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
541,0.44,11.0609,100.0,0.010027405,1,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
542,0.69,11.697285,100.0,0.010008278,10,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
543,0.71,10.9118805,100.0,0.009308155,10,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
544,0.43,12.19729,100.0,0.010363518,11,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
545,0.52,10.913793,100.0,0.009381401,11,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
546,0.61,12.275106,100.0,0.010442825,12,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
547,0.52,10.858166,100.0,0.009401857,12,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
548,0.53,12.058198,100.0,0.009891438,13,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
549,0.5,10.553989,100.0,0.009002244,13,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
550,0.67,12.0569105,100.0,0.009951788,14,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
551,0.78,11.016995,100.0,0.009241285,14,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
552,0.7,12.111136,100.0,0.009987181,15,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
553,0.73,11.064645,100.0,0.009227426,15,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
554,0.54,11.9403715,100.0,0.009467417,16,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
555,0.41,13.618412,100.0,0.009868517,16,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
556,0.63,12.963554,100.0,0.010236698,17,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
557,0.97,13.475628,100.0,0.009425252,17,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
558,0.76,11.956294,100.0,0.010589103,18,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
559,0.72,14.812398,100.0,0.011383132,18,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
560,0.77,12.803437,100.0,0.011249793,19,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
561,0.64,11.373331,100.0,0.010382424,19,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
562,0.67,13.572984,100.0,0.012960893,2,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
563,0.51,12.408258,100.0,0.011924033,2,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
564,0.59,12.451576,100.0,0.011252731,20,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
565,0.67,14.376733,100.0,0.01018617,20,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
566,0.79,12.455853,100.0,0.011237707,21,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
567,0.34,11.125215,100.0,0.008920531,21,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
568,0.48,12.39769,100.0,0.011209025,22,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
569,0.64,13.632881,100.0,0.012095189,22,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
570,0.32,12.460447,100.0,0.011915271,23,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
571,0.37,13.5444565,100.0,0.011741104,23,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
572,0.59,11.959619,100.0,0.009150977,24,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
573,0.64,12.215241,100.0,0.0087410165,24,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
574,0.73,11.461304,100.0,0.008891762,25,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
575,0.44,11.009713,100.0,0.008417605,25,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
576,0.41,12.601574,100.0,0.0099329045,26,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
577,0.62,15.199385,100.0,0.010367148,26,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
578,0.81,12.640056,100.0,0.009950568,27,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
579,0.7,12.789729,100.0,0.009518274,27,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
580,0.53,12.638665,100.0,0.012031182,28,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
581,0.57,14.190075,100.0,0.012468542,28,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
582,0.59,12.638645,100.0,0.012065167,29,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
583,0.86,11.790255,100.0,0.011134504,29,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
584,0.59,11.560026,100.0,0.01054401,3,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
585,0.92,10.569042,100.0,0.0097913565,3,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
586,0.47,11.9981785,100.0,0.011775825,30,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
587,0.85,14.098124,100.0,0.012373621,30,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
588,0.8,12.723226,100.0,0.012424154,31,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
589,0.24,13.654173,100.0,0.012030881,31,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
590,0.77,12.140195,100.0,0.010416973,32,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
591,0.8,13.377507,100.0,0.010700184,32,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
592,0.7,12.1390085,100.0,0.010674148,33,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
593,0.4,15.000278,100.0,0.011337807,33,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
594,0.65,12.632593,100.0,0.011032708,34,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
595,0.68,13.580888,100.0,0.010976102,34,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
596,0.62,12.14298,100.0,0.0108453585,35,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
597,0.7,15.499196,100.0,0.012484822,35,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
598,0.54,11.982233,100.0,0.011168092,36,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
599,0.45,10.45392,100.0,0.009311203,36,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
600,0.99,12.571111,100.0,0.011171122,37,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
601,0.8,12.388861,100.0,0.010811201,37,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
602,0.76,12.57316,100.0,0.011568866,38,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
603,0.96,12.770074,100.0,0.011131032,38,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
604,0.61,12.574182,100.0,0.01163926,39,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
605,0.81,12.391755,100.0,0.011045138,39,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
606,0.73,12.067807,100.0,0.011794643,4,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
607,0.71,11.009561,100.0,0.01076367,4,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
608,0.48,12.570885,100.0,0.01218951,40,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
609,0.78,10.890801,100.0,0.010685645,40,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
610,0.74,13.767543,100.0,0.013290533,41,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
611,0.61,12.3679495,100.0,0.01258227,41,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
612,0.54,12.563852,100.0,0.011006417,42,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
613,0.3,10.892559,100.0,0.009718456,42,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
614,0.62,12.072271,100.0,0.010683493,43,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
615,0.47,11.435392,100.0,0.010059651,43,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
616,0.79,13.063644,100.0,0.011306203,44,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
617,0.53,12.095409,100.0,0.0103276875,44,1,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
618,0.62,11.940561,100.0,0.010646483,45,0,62,2,Lee2019-SSVEP,TRCA,SSVEP,WithinSession,Raw
